Mileage,Age,Brand,Horsepower,Price,Accidents_History,Last_Service_Date,ID
53202.200733652535,5.447598583067482,Ford,79.99192254580385,22630.183264876807,0,2023-08-03,3165
54759.934305535055,7.181977236280051,BMW,151.89543296188648,11076.45444237842,0,2022-10-13,3611
48341.89014151291,6.578968947929291,Ford,131.7761454510652,15992.990788039675,2,2023-04-02,1519
47863.31873735946,3.915172929450532,toyota,44.252602648530015,17564.552730663607,0,2022-10-04,3214
54186.4364658868,2.3967688804073872,BMW,177.0072299306672,16195.461253989663,0,2021-12-05,883
57110.11800915544,1.3791411041737967,Toyota,99.85605063933215,19267.04146896612,0,2023-07-28,3795
63898.374514506446,7.417424111095788,BMW,107.15794077090747,9011.968317944145,0,2023-07-29,8867
37737.6035357566,1.0876806974633213,BMW,205.97316847870476,16512.61806302422,2,2021-09-13,5829
68866.16326244058,1.3809399720366822,BMW,240.6809346890231,6576.73729063385,2,2020-12-24,2259
26259.715372958166,1.9155261876570961,Toyota,113.29062171877486,24140.616622261885,0,2022-03-11,2243
29817.384079700383,8.08943373951214,Toyota,114.91757381492296,17098.85722550151,0,2021-02-03,5173
-59972.75058932218,7.785880290226876,BMW,-178.5070565591096,68853.50315657315,0,2023-08-12,7012
58990.54058783445,3.9265833132593153,Toyota,136.259228753045,8792.524167061107,1,2021-02-06,9251
66928.91096771852,5.76840783640484,Toyota,185.36338578960815,13550.125343342777,0,2022-08-11,1890
49169.711779664154,9.590058987642642,Ford,151.48204171777184,14848.778762369744,0,2022-12-03,7677
32985.32609416659,1.8834355939471392,BMW,177.47562370490772,19537.8780035668,0,2021-06-15,499
59002.50317378438,3.718700471876267,Toyota,139.6577703127536,17838.218447174764,0,2022-01-18,5697
55040.23613992988,7.55606421595335,Toyota,198.72838007876922,11153.009114704102,0,2022-08-23,2947
42597.02224257446,8.455903388181225,Ford,69.97109599591762,12359.133390902258,1,,3820
44093.99432458416,2.267748811796799,Toyota,216.3126109780465,18682.904159899357,0,2021-11-16,3241
72106.47222707607,2.328529091533614,BMW,101.15909132356312,15764.080568993268,0,2023-05-10,2504
52413.922524473346,4.504837751074488,BMW,175.05421666069574,15832.424157120746,1,2023-08-22,933
45983.78303703213,2.7628548815175877,Ford,221.33019449726953,21140.427559284257,0,2022-04-07,5346
38264.495496468655,5.308563256808755,Toyota,219.81292226686824,17581.164429896482,0,2023-08-17,6960
52889.24165051919,8.48971396822012,Ford,177.090514942622,14991.48155551745,2,2021-09-19,9573
31208.069599251106,6.221922694904162,Toyota,159.330287153517,22656.07851119885,0,2022-12-27,5783
43980.53292299735,6.187820104468493,Ford,76.4785811007568,16623.987549701505,1,2021-08-09,3712
46979.231850758835,,Toyota,122.50516265754989,9810.318663508097,3,2021-05-07,161
50369.18187871867,5.2262523314243845,BMW,181.69167187633732,12160.74917236889,1,2023-08-19,5045
56496.619297270154,3.3520860921068674,Ford,75.81171369426578,19775.731299351904,0,2022-05-06,4310
68167.17934524051,2.5595339279506435,Toyota,144.4255633033622,12459.95854809917,1,,5591
39727.8486358953,5.596679298690939,Toyota,84.25090771830983,15088.96991602634,1,2022-05-19,5468
56070.431834214505,4.857307866628775,Toyota,177.9868251490685,10922.890654520665,1,2022-07-18,9771
44344.231905908324,1.6365367219373272,Toyota,175.59970609783224,21170.845133775318,1,2023-06-11,8717
25890.19761148913,5.263679013803221,Ford,135.46989363569622,19487.172828264687,0,,4017
-55742.09883213896,8.532278234114884,Toyota,-124.26359141088636,91450.96509785904,0,2023-01-08,1878
37318.379868986485,2.0093125183025027,Toyota,138.14231858974006,21486.224659322143,1,2022-12-30,8
85403.42878480122,4.292788343518219,nan,107.88678941834999,16320.530407604296,0,2022-11-11,5283
79261.63092847685,3.5653452504058447,Toyota,161.66091991203294,10544.633348157175,1,2021-04-23,816
53580.22356397753,0.011220393704661769,Ford,116.10343428133419,17826.93656480099,0,2022-12-22,8684
20291.516133965906,5.490742921137304,BMW,145.65731873026974,22079.22277520603,0,2022-11-24,2059
72273.88398049932,4.707237109073828,BMW,83.83595277239998,4009.251364478092,1,2021-09-11,1336
61787.05740246759,7.259014005916505,Toyota,136.5667128322282,12597.274289880814,0,2021-07-27,3813
37722.437891094865,0.12738601599584398,BMW,155.57969412421178,16221.065658966669,2,2021-02-21,572
68976.16757133149,5.94079939445616,Toyota,151.88561046628462,9867.415805329008,0,2020-12-24,5033
54904.43893106686,6.2473029163660145,Ford,170.93218585716653,16808.055279637672,0,2023-02-15,1603
69110.66806920627,,BMW,199.56465653398874,10121.012387787554,1,2022-09-30,8157
77006.9414369034,8.09598136696598,Ford,215.97919096351444,6765.607158084691,0,2021-11-13,2786
27568.83687109596,1.8081523617243356,BMW,164.32119329322018,25253.60793421168,1,2023-05-09,5819
58591.270502858235,9.574246929957564,Ford,132.52848205441478,8180.384467438898,1,2021-01-03,5835
58336.8044612431,8.876249722927216,Ford,240.60919021330758,6306.66306934483,0,2022-11-10,9798
55082.81243274105,0.8980043677436733,BMW,82.68789841071913,9928.990544735621,3,2020-12-09,4027
47024.01654769931,6.746038509929627,Toyota,221.10987158426116,12733.070745851852,1,2022-07-25,819
30942.725022713996,2.788366202003293,Toyota,170.47143908591374,20273.346877652915,1,2021-03-04,977
38992.74910960732,4.697313237038166,Toyota,160.46990488594906,23493.463718552113,0,2022-12-20,6680
44102.70207868831,5.2315372575376315,Ford,165.35200093187626,16148.900388063365,0,2021-06-09,9193
53684.246418526636,4.414519606716867,Toyota,163.33808319144657,14202.620540576747,0,2021-11-03,1109
45477.9152770746,7.240594904541099,Toyota,124.47736846935427,19888.774034585993,1,2022-05-07,8390
63618.56122456527,5.670903363551346,BMW,148.35326701742983,8427.299396119788,2,2022-10-02,7853
71998.68073361267,0.7562909096681703,Toyota,68.6719569641911,18907.34143600801,0,2023-07-29,9184
73145.21893110103,,Toyota,122.50595095138397,17589.61469363197,1,2022-09-11,2931
52031.81994784971,9.95654214662446,BMW,132.823349709535,3716.9870082600137,1,2023-07-11,9781
46754.84032556411,8.442831394456377,Toyota,141.08990038876047,15132.429494790456,0,2021-06-10,8369
50512.84651123588,5.874662404772718,Toyota,103.10477767352351,17895.351468930003,0,,9302
48275.57350583758,7.712525593729495,BMW,91.39265703307385,5822.275473864067,1,2021-01-26,9378
66214.20004782331,0.14614720515555124,Toyota,106.57670774957661,18465.788011031218,0,2023-03-26,249
48237.88180372833,3.63892774321953,Toyota,100.38561242235707,18550.924088847572,0,2021-08-26,1294
64078.77704374652,3.882870970027985,Ford,163.77815949701517,12524.811020139514,1,,5436
58032.65854608655,2.6848357559923564,Ford,79.51353487127726,15950.256878208642,0,2022-02-12,9558
35798.89383564216,3.4440156832593227,Toyota,191.1478859280657,18354.955538596267,0,2021-03-04,8046
40945.69345971364,4.245907720084303,Ford,124.99030139225704,24071.90572217489,1,2023-09-11,1560
43626.793331973975,,Toyota,260.6373475901626,17422.53638548899,1,2022-01-19,5187
55429.41066051573,0.5383401391495157,Ford,199.11296018642685,10484.150638737037,0,2020-11-26,8214
48380.570852995275,5.155481303817444,BMW,140.52696241098823,12923.512042237846,1,2022-12-30,8689
64400.716117248914,8.111955617155305,Toyota,115.15859788120338,17273.04999355331,0,2023-08-12,3464
63218.374196808974,6.949268157229955,Ford,1.5021858417229623,16199.125229486926,1,,7993
71473.51636173937,2.810643499225626,Ford,240.99804245035432,6257.456781820809,1,2021-02-11,6374
38247.51104020286,5.940274431601962,nan,79.78946544467938,16328.436077665785,2,2022-05-10,3951
72465.72540979345,4.291006602659261,Toyota,152.50956373419803,16881.992880036945,0,2022-02-27,7272
67240.69075050685,9.916863397606305,Ford,203.8350797892531,8155.950338549956,1,2021-04-05,2368
49613.02162618269,9.32057041088958,Toyota,150.55455567532204,13753.851872103718,0,2021-06-12,8452
54757.40939439033,9.392133419198853,Ford,147.04595790216425,14318.913277507114,1,2023-08-05,8926
23276.55716441613,,Toyota,118.74412567566701,20100.884226400583,0,2021-04-11,4619
38048.37040540548,8.782887916325304,Toyota,80.53968208102351,17126.107858450585,1,2023-05-25,6560
66478.7247234672,7.471457605830735,BMW,148.95330164364654,5968.5519194633125,0,2023-04-16,3199
55344.39226208434,8.604698857564333,Ford,77.71492130672375,17942.76816448321,0,2022-08-21,6827
35833.306161226246,9.53923591046441,nan,161.75200350258882,16440.40332858653,0,2020-09-28,622
43268.49480341751,9.674200787195868,Ford,276.2934537307582,14195.427137081526,0,2022-03-14,6847
70858.00950610907,4.4724588502788984,Toyota,179.50400080335848,14065.21312048769,0,2021-04-10,7727
47426.80503166628,4.948151340913788,Ford,161.3705455171081,17472.597529903684,0,2021-10-23,1145
45113.355131224576,4.467143435791229,Toyota,209.5658720446022,17469.26361229142,0,2021-09-04,4320
37645.80085312408,0.6928096473784862,BMW,133.16441463951813,15572.34806717986,1,2020-11-21,409
60199.622663676535,5.425125613300262,Ford,254.88686001007363,12463.479325073282,0,2022-04-24,802
57895.8812022667,6.822601545069943,Toyota,200.5310010604831,16191.882647725546,0,2023-04-12,3193
35656.123663515755,0.4922065517688312,Ford,124.16198829436962,22635.04464820937,0,2022-05-02,5954
64845.19162903835,3.047968906588412,Toyota,124.47322639420375,15160.906381305009,0,2021-07-17,7712
16405.93912007395,0.6327988410322205,Ford,109.22855800635503,21693.850309319947,0,2020-11-13,5727
43386.16051561113,7.427384671441736,Ford,93.07900006113906,19182.739183790767,1,2022-12-28,9447
47768.50771649481,1.676260797433069,BMW,109.98071533473751,15297.22712121026,2,2022-07-22,1769
52751.42970001287,3.679860824570241,Toyota,97.95524952334335,19465.107538397224,0,2022-01-12,7971
33634.5053393493,4.338776561656029,BMW,200.31892711712177,12889.39245861187,0,2020-10-19,909
44576.0107882757,8.29741369555985,BMW,217.4125515069837,5776.2580924630165,1,2023-01-11,1974
50677.48783908247,,Toyota,128.84590024857437,19972.76256481699,0,2022-05-24,7627
51079.777924040325,4.610278491530294,Toyota,125.68036366829567,20871.897573097733,0,2022-06-26,1085
26876.189004923188,3.6407301226489217,BMW,130.9255152250785,17987.894870754597,0,2021-10-29,622
58654.33840097981,8.972874741926585,Ford,132.6488216314113,9894.027500199323,0,2023-05-10,3968
36739.77905377871,4.23018763418293,BMW,180.47411692649362,13715.449723465128,2,2021-12-02,7550
18274.159772182888,7.369056156720564,BMW,155.58317018970698,11266.422510456,0,2021-02-24,8414
32533.273191943033,0.7935625069645547,BMW,137.48066845942236,13977.582523732468,1,2021-05-03,6159
29459.13313929264,4.251234650248072,Ford,137.95234381055386,21420.021600997323,2,2023-08-12,228
49274.8306433027,2.391274979525689,Toyota,164.51319426780185,17631.03737313641,0,2021-12-07,8135
33521.439086670056,2.411898217604709,Ford,155.47211800919882,18968.41338086056,1,2022-04-26,99
25509.578507736613,4.430803310308367,Toyota,170.94646711272225,20935.953234793138,0,2020-10-31,9886
28272.997051280177,1.1670404555174552,Toyota,208.45207855330452,23188.61543739934,0,2022-04-01,2754
41027.74321225271,1.2715529485579868,nan,118.3943259669131,17822.28465171611,1,2021-08-05,7148
58566.64733194734,7.1093605077044515,BMW,179.91641292007967,8782.759262655614,0,2022-08-12,2546
-46475.229756371424,0.3031092932806112,BMW,-165.06225817196557,68853.50315657315,0,2022-09-30,6714
64915.91586973248,5.3503129008618036,Ford,136.88032813531677,11291.096296358315,0,,1860
39036.89621072921,3.243934975192567,Toyota,216.22273780820495,18674.887925153344,0,2022-08-30,8003
22329.482545579307,4.741637548881357,Ford,151.38000719297182,18880.344845685493,2,2020-12-19,528
52898.20329850545,7.71289228313459,Toyota,166.63064352458332,16633.116908951026,0,2022-10-08,465
36008.88633808433,0.24834011636247877,Ford,184.28545874767212,17868.16961022162,1,2021-07-21,2820
52040.46826061565,9.492085347753271,Toyota,209.41399748149212,13503.354224489343,1,2022-03-23,1294
25547.024795509333,2.257999118904803,Ford,182.46924324161478,17128.670350343615,1,2021-07-09,4099
54035.3610976437,0.6320482121691595,Toyota,202.0494178137129,19092.45113139519,1,2023-01-12,8511
38003.207924213435,6.123818288046527,Ford,84.22328114340417,16777.755622325058,1,2022-01-03,4336
53985.31962449354,4.514682647866573,Ford,171.42953943481788,11604.520168419545,0,2020-10-12,2570
90208.56261153502,7.4284738098208,toyota,48.70534962775726,8287.196536816424,0,,9571
24859.94290505035,2.240343969920071,BMW,161.71293221376652,20590.24381394543,0,2021-08-28,4152
49378.98782663049,5.871662145403443,Toyota,143.3468294196485,15078.794127156889,2,2022-11-02,452
-49924.1515796918,9.671901167175532,Toyota,-148.72401559689652,68853.50315657315,0,2022-03-12,2444
52758.88241510465,,Toyota,246.07395512075405,12641.46567079837,0,2023-05-31,7438
33507.02610545775,4.354135024668393,Ford,149.71787750356023,20834.63879086175,2,2023-09-04,6443
42960.3389558134,0.6872681611886899,Ford,114.02962931396306,22619.284029488932,1,2023-02-14,3490
51578.48205588914,6.523451545540388,BMW,151.35755405031935,10945.343983429193,1,2023-05-17,8087
18746.114910576125,,Ford,113.86016196870168,17019.012523755944,0,2020-10-18,3507
63076.37743846744,3.6522975808848113,Toyota,51.83788199389089,14449.848351820812,2,2022-07-24,6847
67651.80443575795,7.494793492947598,nan,120.55935710632775,12603.8582540148,1,2022-09-20,1970
66194.27888055232,6.842730451542361,Toyota,107.7424067641784,7169.63200038003,0,2020-12-14,4277
84423.21749383087,7.312004656425184,Ford,141.4786776646584,5029.458634657029,1,2021-06-29,5384
59106.675078740685,1.5052506965642853,BMW,212.07044719859636,15361.794776498635,1,2023-01-20,6562
57407.55164421434,2.3233768146807767,Ford,182.69309370011166,20585.84621942441,1,2022-01-27,9431
41046.243323252085,9.793343960672807,BMW,176.9812414962669,2837.8675028344833,0,2022-06-14,4674
43162.61978300947,5.698759987051809,Ford,189.04178239680994,22380.074264414212,0,2023-01-29,4764
74399.74343452373,8.847605119887776,BMW,163.67029421054124,-1190.1943929588524,0,2023-02-01,9985
68336.6760557364,4.704553543535214,Toyota,143.29754139851397,15684.035168539282,1,2023-05-16,1132
49500.210757322704,4.147201867834484,BMW,154.30054431344288,15753.848996765475,0,2022-12-26,9380
38867.71757524423,7.968912629599298,Ford,161.25184980715852,21766.260731923623,0,2023-07-03,3709
19304.102956278348,9.208591927772872,BMW,146.52840998925922,12827.180865964658,0,2022-03-26,8617
56592.83484250698,9.26761136197114,Toyota,168.8116097176334,16254.133726175778,0,2023-09-25,1807
-46186.71321930297,8.155835834987643,Toyota,-151.87689979522648,68853.50315657315,0,2023-06-12,6692
46896.444857540424,7.064708347768159,nan,142.97562303213823,19017.490133210955,0,2023-02-13,898
42093.62584663937,1.7507879576399221,Ford,232.7199639018524,17783.23493377924,1,2023-04-09,5277
44606.70257689188,2.7708266909371035,nan,176.5872462023758,17129.400412413335,1,2021-01-27,6878
60973.27372793231,1.187358627430375,Toyota,129.3093907564058,16025.726261157026,0,2021-08-04,1640
64734.90475700447,6.352393935449649,bmw,223.7080268129406,5764.8833264055465,0,2020-11-08,1072
39447.27026569667,1.6160410142125703,BMW,81.27416090699793,21988.190255967158,0,,2187
53614.95098067682,1.0663964979177842,Ford,46.73850566260822,14015.904934027738,0,2021-03-18,4156
77021.73812930232,7.813413968149891,BMW,227.91255883968643,-599.351189386613,0,2021-03-06,1304
18182.35332646346,6.422605933113189,toyota,208.04690630073736,22459.979279672098,0,2021-08-15,3964
55520.05488920814,6.174395712728543,Ford,196.33798352052324,14246.46753765182,1,2022-03-08,4375
38844.917379486906,1.0684190956922368,Toyota,239.30816145640588,19522.14877901596,0,2023-07-26,9076
54579.811325187475,4.263232854737952,Toyota,92.78565911880585,21670.201249822443,1,2022-10-16,9715
64167.19230485621,2.321118679805992,Ford,192.39392193972444,12142.999006118862,0,2021-02-06,3001
-47135.09862541999,4.017809800459199,Toyota,-196.30604034171367,68853.50315657315,0,2021-01-29,7795
60627.799112420085,3.7199608875611814,BMW,96.64951471674988,12146.52293578054,0,2022-04-04,8500
52409.917847296594,3.7414815850767913,BMW,136.42029220387437,16208.764485210118,0,2022-05-27,3053
32957.52718614924,7.833947504052112,Toyota,217.60517677196094,16281.181491578853,3,2022-04-14,9619
50040.763098360214,4.05286911723989,Ford,87.71821045703972,24617.548335131494,0,2022-09-23,629
46679.14252479404,4.040034344609759,nan,171.97961189324002,19219.59913662924,0,2022-07-19,9109
52568.65317728319,1.6934164939439944,Ford,174.38719558590319,15988.165358995007,0,2022-12-20,6005
40834.01128257298,7.903457689795522,Toyota,136.2404667092967,13093.930558711236,1,2021-10-07,4035
32173.63367625471,3.6278598135338926,Toyota,126.55785597019477,16724.619188911223,1,2021-09-17,2978
28996.15687808087,9.057379413575811,BMW,132.26421141279204,7260.79637673495,0,2021-01-16,6102
49171.115064055215,1.9934523688195405,BMW,87.89127130901647,15682.280003272237,1,2020-11-19,7152
28073.924866749156,8.210120962669404,nan,84.51492184093276,20207.565809167678,0,2022-09-26,4882
57624.4877839096,7.470664703996838,BMW,227.73509222178774,6035.805592984893,0,2022-09-11,7820
23349.63471606126,5.036150487320212,Ford,97.6347673530723,19626.118556536298,1,2021-06-03,8392
43089.2031891717,1.047377939410803,Toyota,133.61616937192815,24238.543112049487,1,2023-05-07,1573
58194.07800415649,2.0554669993922934,Ford,136.49263866363953,20298.089512422797,0,2021-08-31,8318
55345.495957616025,5.617502294358646,Ford,153.13361389010868,20412.55337529377,1,2023-08-10,7767
32829.61053136103,6.912255146949214,BMW,7.640308115884295,8951.503987941185,1,2020-11-26,5653
-65974.27212248526,9.123162612058817,BMW,-147.02463952764614,91450.96509785904,0,2022-12-21,4375
46131.577105859644,6.960233142540155,BMW,175.13281895015027,7675.214164330537,2,,7703
57252.075891286,5.46448771244214,Toyota,101.65843886435248,17972.233038622097,1,2022-12-09,2725
44955.89211371632,4.157321272377507,Ford,121.45927753172896,19560.078779087817,0,2021-11-13,4002
16066.345471342916,8.740655510817305,BMW,66.23818121948659,10051.656278202336,0,2021-04-04,7978
84046.31935981411,1.7108871769211698,Ford,137.84990382895717,9409.338966606983,0,2021-10-01,1846
-64766.91747776021,7.789672417730515,Toyota,-98.6922600523352,68853.50315657315,1,2021-12-21,2375
43917.91314288993,0.47554293231616307,BMW,258.1224263937421,15854.089112335027,0,2020-10-02,8788
42336.10728151605,3.531208682404954,nan,115.20678536872802,15507.828947188918,1,2020-11-25,7610
34823.38873841767,3.8247867667277258,BMW,161.53680331033755,15507.402493396145,1,2021-12-20,4562
37096.06322063722,5.26772502073614,Ford,178.5202142121636,22696.312034478695,1,2023-09-04,3382
38711.265734948014,6.784189146034054,Toyota,123.09519968562233,19980.464130200264,0,2022-11-16,2271
42751.25686281339,7.724021772527104,ford,118.44144338905649,19474.59628705626,1,2023-03-09,5322
66568.31632208073,6.502014511487749,Ford,95.93573427196264,13688.966522570921,0,2023-01-12,4491
59654.46913180008,8.951140528845675,Toyota,91.94279188856791,12145.03975081743,0,2022-05-09,8913
74871.96019427282,6.144260843539989,nan,131.56479717921698,8634.607034286548,0,,8841
25791.53228663073,1.5839147210138893,Toyota,80.4212480364674,28839.596836148972,0,2023-09-01,2674
65171.7183682842,6.115891059690927,Ford,139.85589384887163,10805.22430359957,1,2021-02-24,2425
50898.42024674414,2.584306324083787,BMW,73.71675348894982,21555.906599900496,1,2022-12-16,7698
75109.78560516065,5.900994975210713,bmw,131.10452210092973,8426.32541368205,0,2022-01-16,3686
61153.30273262505,5.650945727783936,BMW,223.9633802299773,10022.52040993373,1,2023-07-15,7169
37805.10517168884,6.230659995840972,Toyota,94.17174177238167,18297.615279580146,2,2022-11-11,2867
52250.69864083658,5.889065308286519,Ford,187.89381945364832,18002.512453017676,0,2021-12-20,247
38631.93709362251,3.5056705308389646,BMW,212.30700157395367,16360.423025942404,0,2021-02-05,3316
60421.23715484009,1.4788355200649672,Toyota,161.6052894862918,12218.106372033591,0,2020-11-04,4968
20288.052976641095,7.312326849852711,Toyota,106.54582512693527,21198.199403730392,0,2021-11-20,2604
44103.85406309835,0.6170667283090681,Toyota,141.56146642743104,22292.521656052344,0,2023-06-15,7933
53593.74139784587,1.4384704566014284,Ford,178.7794291393287,13022.29481545854,0,2021-08-06,9431
48976.37592013053,1.935641093694338,Toyota,153.34446161724983,18776.577599597364,1,2022-09-04,2184
23038.162934496537,4.7779723258507945,BMW,167.95233309698997,16339.768755420744,0,2020-12-05,201
26772.934239073085,1.151107045487726,BMW,128.33747824964786,19085.944261290653,1,2021-01-02,6222
28325.897013899426,9.869407771310376,Ford,159.200032403387,13141.639554021043,1,2021-02-13,1698
58415.04332746456,6.728645400415109,Ford,183.60978134606103,18784.01380896208,0,2022-11-08,8459
57824.3784086051,5.903596187513713,BMW,125.83483139379864,11272.981885311005,0,2022-09-23,2528
-48105.73375294784,5.367829916339966,Toyota,-224.32533538233938,68853.50315657315,0,2023-05-23,9869
56373.540085248096,8.354551855354682,BMW,190.0003071599102,676.7412205734308,2,2021-05-09,2504
42600.20174956709,5.777352938932433,Toyota,192.77373107112126,20015.738964585413,0,2021-04-30,4004
35101.141738436716,4.904306563186217,Ford,90.68174416545989,21349.811771291716,1,2022-11-13,9809
60232.54224211422,1.7063443142709944,Toyota,165.1503930098679,16443.84096608461,0,,7432
69885.61938986558,2.4057253304867254,Toyota,114.62092919112742,14001.073112997638,0,2022-09-05,2168
49777.13444967946,5.326990745980137,BMW,236.67237534549523,6163.617904660179,0,2021-07-01,6268
39511.77081369539,3.4177238897718167,BMW,155.12136897310398,16142.672949659827,2,2022-10-18,392
60146.49942419749,7.563424807421246,Ford,181.20301419130732,12782.475045005058,0,2023-09-14,2998
26776.185157264365,5.590398575042429,BMW,131.24991053342535,11837.947413073598,1,2020-10-10,1540
42013.43511501575,8.37110039698832,Ford,146.22791418348461,18189.7539415783,0,2023-09-19,4182
80210.90232377702,3.6237757592558917,Toyota,193.80845516412992,10558.576270178062,1,2022-12-26,4188
47476.78665849389,5.376880330339259,Toyota,162.44313564027792,12620.069464661568,0,2022-12-23,3021
62391.88562646789,8.813176805938523,Ford,146.71355912970606,15759.245448874164,0,2023-08-11,6298
53086.9520560112,8.147971587996189,BMW,111.26709328849667,10626.477438093167,0,2022-09-23,4426
49145.31417533391,0.8692011440846348,BMW,102.41741129867874,18370.18975873041,0,2021-10-08,3579
39673.30791918803,2.6590655390465057,Ford,120.82074018119854,19295.897571420333,0,2021-03-23,7882
37395.644067810405,3.3707314042002725,Ford,161.7232593894381,19788.873456574605,0,2020-11-16,8963
57492.47350202989,6.468215249343464,Toyota,148.84651896223295,14269.938485706396,1,2021-10-18,9555
45499.94634593307,,Ford,140.71534877029188,14124.266188121223,1,2022-07-26,7717
76215.02345746548,1.7585811748426394,Ford,142.6241551377237,14335.288486763882,1,2023-02-05,5936
65563.7850057595,4.590073895223887,Ford,139.54879515140644,15135.033437555023,0,2022-02-14,4098
53751.70860324689,1.2863815767692355,nan,101.82723708047047,19309.665147547843,0,2020-10-22,7459
63433.33978326986,4.809574840886492,Toyota,161.99087558180645,14317.035381266382,1,,5861
56787.3363895947,1.9471741385123165,Ford,96.99536800532587,16968.926441145395,0,2021-01-01,2243
38884.16699893806,7.649086776791715,Ford,105.08749749388403,18515.62839972615,0,2022-03-04,3654
29441.421230589676,7.570180166999549,Toyota,106.33754791465114,18520.55948201176,0,2021-08-03,4417
61307.98525343451,4.246292414977139,Ford,171.7066361010777,8953.155461106311,2,2021-04-23,4942
44548.43329825923,5.347854850225998,Ford,157.23422686939267,18552.37548009274,2,2022-10-08,7218
73931.06252864285,3.838588355861746,BMW,237.09092506535404,11414.5986567635,0,2022-01-13,8149
17094.7497245801,5.494572519173974,BMW,165.13759960391528,18973.874601168813,0,2021-09-19,2006
85711.18026829624,8.23237135957988,Toyota,93.47639585742007,7022.5448058281545,0,2021-08-30,4649
47920.306344239456,9.646856107067926,Toyota,109.7815078518326,13061.074384977881,1,2021-11-03,625
41955.01218201629,1.7687017865102783,BMW,172.91393195114497,15866.104901715535,0,2021-08-10,1088
39825.05243189045,4.969207836228476,Ford,67.7389716796211,17056.895185114034,1,2021-05-07,4256
72411.18609736409,1.3576599558889135,BMW,134.76056761989813,7813.575884897355,0,2021-06-22,3379
61933.24327654111,5.112201367466628,Toyota,147.20800174346596,16556.76718791397,0,2020-12-10,2193
54814.99199277337,8.154452418390502,Ford,114.47084881507763,13411.003972689308,0,2020-11-02,8159
48097.1619055608,6.537382678940807,BMW,197.28234688616323,6245.737400503274,1,2021-03-03,4395
24105.76096502485,3.0793625267536595,BMW,179.5951961749952,17555.46132153482,1,2021-04-09,215
49764.768325961675,7.935256794748252,BMW,180.94025755323682,6364.346006619815,0,2022-02-14,2622
79154.3177847394,3.5567423120074624,BMW,94.05019735005139,5284.948533186845,1,2021-07-15,9818
45776.36853799847,0.7805252034992338,BMW,107.96189874815812,23440.972545526016,0,2023-08-17,8399
67670.46852715057,8.015755960684137,Ford,142.9993999978565,7053.264111709184,1,2021-04-09,745
47549.01619990265,0.4742344874946969,Ford,152.39160760136784,19999.53811275442,0,2022-07-13,3341
37039.2779157916,5.37065033051735,Toyota,107.661150402413,25019.021872035377,0,2023-08-12,5984
36938.04276227177,4.517267102533678,Toyota,91.98572557894562,16059.353666519302,1,2020-12-01,2780
65812.66863408384,9.978133537694148,BMW,177.16404414910048,-4234.2070087388565,0,2021-08-13,8704
50779.18093694208,0.8143183556633804,Toyota,83.78289914857405,19253.560572656894,0,2021-12-03,3870
50773.62414154834,6.855370491014435,Ford,176.21610721093583,17649.664849542336,0,2021-07-28,6309
60510.201636405385,0.5765929484178456,BMW,113.06382809221574,14984.028786421215,0,2022-07-12,3696
50777.305842236325,9.120692352914247,BMW,76.25306818899736,6033.015934186185,0,2022-05-22,98
61336.10433341814,,Toyota,214.14358669521036,14590.907342811985,0,2023-06-26,3644
34988.59264626875,6.925947805409707,Ford,121.51224904220523,19132.660187054218,0,2023-04-12,6503
51756.36308233163,3.9085386789257184,Ford,104.16384899304941,17797.329641090193,0,2021-01-27,4252
31698.24264602671,7.080390468155598,BMW,188.24500829317637,15557.618391659285,0,,1414
46150.24796779279,4.546231906286585,BMW,169.25703390005776,16223.63004555893,0,2021-03-09,6134
79190.74253818818,2.279417647849723,Ford,34.31315375970176,15070.08644943493,0,2022-03-21,4288
53195.25751144831,7.710236857723949,BMW,173.30404809918406,9658.588000972039,1,2022-08-07,5898
56941.73383288661,7.036476082919895,BMW,120.19148662946621,7412.526434547632,1,2021-07-22,1025
65885.4088166295,1.5785890614460574,BMW,171.9666503294835,9887.649344760543,1,2021-08-29,9734
60515.62011747646,8.39958026208015,Ford,136.6609924399284,14355.104381657598,0,2021-11-18,793
77828.69314130719,4.121476492229074,Ford,162.28537164256062,17200.159633736457,1,2022-03-07,2463
58087.41911171295,1.2328677894566675,Toyota,183.15486450884168,14307.315867531943,1,2022-07-14,3041
61387.35012662351,5.457063387858248,BMW,144.9496369177219,13130.935880795165,0,2022-12-25,6138
49315.78575837711,5.503180383061267,BMW,234.26567480566163,10227.995081158033,0,2022-09-06,5290
34391.011548722825,0.022002225633626082,Ford,196.367344629867,11607.418332212488,1,,672
57608.584266644226,0.7048297949781201,Ford,228.86068641250046,16489.349440625996,1,2022-08-10,7362
83480.24584287766,0.7072084961326075,BMW,147.20023978665353,9190.586919598672,0,2021-03-21,5139
60569.64081124836,2.0895919013419806,BMW,129.44395138091562,11464.453152082795,2,2023-02-28,1837
37062.60050412899,4.3158606967019235,Toyota,116.36906830582693,20364.428015548117,1,2022-04-19,806
58820.5662310972,6.664987982984153,BMW,77.74399058727647,6127.511160362752,0,2021-01-02,2789
65603.58446374338,5.184905463875858,Ford,122.58912072065496,13034.119547314927,0,2021-02-08,6514
54958.65134411561,7.765922415254272,BMW,178.9906363162916,6543.593947635753,2,2022-03-11,4163
